"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"750","GO:0050473",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"arachidonate 15-lipoxygenase activity"
"751","GO:0050508",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity"
"752","GO:0050833",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"pyruvate transmembrane transporter activity"
"753","GO:0051733",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"polydeoxyribonucleotide kinase activity"
"754","GO:0051734",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"ATP-dependent polynucleotide kinase activity"
"755","GO:0060002",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"plus-end directed microfilament motor activity"
"756","GO:0070095",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"fructose-6-phosphate binding"
"757","GO:0070548",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"L-glutamine aminotransferase activity"
"758","GO:0070840",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"dynein complex binding"
"759","GO:0070915",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"lysophosphatidic acid receptor activity"
"760","GO:0072345",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"NAADP-sensitive calcium-release channel activity"
"761","GO:0072510",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"trivalent inorganic cation transmembrane transporter activity"
"762","GO:0005484",0.178638488727529,1.90907851690294,2.21660649819495,4,36,"SNAP receptor activity"
"763","GO:0001071",0.180170143840505,1.12868794407256,68.4685118331328,76,1112,"nucleic acid binding transcription factor activity"
"764","GO:0003700",0.180170143840505,1.12868794407256,68.4685118331328,76,1112,"transcription factor activity, sequence-specific DNA binding"
"765","GO:0051117",0.180934933786377,1.63711943793911,3.81748896911352,6,62,"ATPase binding"
"766","GO:0016891",0.181157450786995,2.18113912231559,1.4777376654633,3,24,"endoribonuclease activity, producing 5'-phosphomonoesters"
"767","GO:0031369",0.181157450786995,2.18113912231559,1.4777376654633,3,24,"translation initiation factor binding"
"768","GO:0016829",0.187115321639752,1.35282747460218,9.85158443642198,13,160,"lyase activity"
"769","GO:0001221",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"transcription cofactor binding"
"770","GO:0005161",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"platelet-derived growth factor receptor binding"
"771","GO:0005487",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"nucleocytoplasmic transporter activity"
"772","GO:0005521",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"lamin binding"
"773","GO:0016671",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"
"774","GO:0031996",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"thioesterase binding"
"775","GO:0032794",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"GTPase activating protein binding"
"776","GO:0042813",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"Wnt-activated receptor activity"
"777","GO:0070403",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"NAD+ binding"
"778","GO:0070742",0.188855146833017,2.77495301216738,0.800441235459286,2,13,"C2H2 zinc finger domain binding"
"779","GO:0005518",0.190362126144624,1.60828300258844,3.87906137184116,6,63,"collagen binding"
"780","GO:0042578",0.196527490692522,1.22339970333181,20.8114721219414,25,338,"phosphoric ester hydrolase activity"
"781","GO:0004407",0.197080742173929,2.08184789067142,1.53931006819093,3,25,"histone deacetylase activity"
"782","GO:0033558",0.197080742173929,2.08184789067142,1.53931006819093,3,25,"protein deacetylase activity"
"783","GO:0051119",0.197080742173929,2.08184789067142,1.53931006819093,3,25,"sugar transmembrane transporter activity"
"784","GO:0030414",0.198798515245125,1.33447653963279,9.97472924187726,13,162,"peptidase inhibitor activity"
"785","GO:0070011",0.203625906325015,1.1720321790509,32.0792218210991,37,521,"peptidase activity, acting on L-amino acid peptides"
"786","GO:0004177",0.204123329538704,1.79652318942844,2.33975130365022,4,38,"aminopeptidase activity"
"787","GO:0032561",0.204730633571702,1.21039887249325,21.8582029683113,26,355,"guanyl ribonucleotide binding"
"788","GO:0004519",0.205231981028111,1.41820401519262,6.52667468912956,9,106,"endonuclease activity"
"789","GO:0019001",0.208780695927173,1.20664296597257,21.9197753710389,26,356,"guanyl nucleotide binding"
"790","GO:0000400",0.211851203381235,2.54352557127312,0.862013638186923,2,14,"four-way junction DNA binding"
"791","GO:0004559",0.211851203381235,2.54352557127312,0.862013638186923,2,14,"alpha-mannosidase activity"
"792","GO:0004707",0.211851203381235,2.54352557127312,0.862013638186923,2,14,"MAP kinase activity"
"793","GO:0008093",0.211851203381235,2.54352557127312,0.862013638186923,2,14,"cytoskeletal adaptor activity"
"794","GO:0010181",0.211851203381235,2.54352557127312,0.862013638186923,2,14,"FMN binding"
"795","GO:0016805",0.211851203381235,2.54352557127312,0.862013638186923,2,14,"dipeptidase activity"
"796","GO:0017048",0.212536708595268,1.48545769511306,4.86421981548335,7,79,"Rho GTPase binding"
"797","GO:0008026",0.213309092710078,1.43825784421107,5.72623345367028,8,93,"ATP-dependent helicase activity"
"798","GO:0070035",0.213309092710078,1.43825784421107,5.72623345367028,8,93,"purine NTP-dependent helicase activity"
"799","GO:0005048",0.213324670036343,1.99119067917022,1.60088247091857,3,26,"signal sequence binding"
"800","GO:0016229",0.213324670036343,1.99119067917022,1.60088247091857,3,26,"steroid dehydrogenase activity"
"801","GO:0004402",0.214772075165733,1.62477933661619,3.20176494183714,5,52,"histone acetyltransferase activity"
"802","GO:0004175",0.220759138528302,1.19151693325339,23.0280786201364,27,374,"endopeptidase activity"
"803","GO:0000104",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"succinate dehydrogenase activity"
"804","GO:0000213",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"tRNA-intron endonuclease activity"
"805","GO:0001134",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"transcription factor activity, transcription factor recruiting"
"806","GO:0001223",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"transcription coactivator binding"
"807","GO:0003918",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"DNA topoisomerase type II (ATP-hydrolyzing) activity"
"808","GO:0003960",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"NADPH:quinone reductase activity"
"809","GO:0004083",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"bisphosphoglycerate 2-phosphatase activity"
"810","GO:0004111",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"creatine kinase activity"
"811","GO:0004311",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"farnesyltranstransferase activity"
"812","GO:0004427",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"inorganic diphosphatase activity"
"813","GO:0004470",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"malic enzyme activity"
"814","GO:0004515",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"nicotinate-nucleotide adenylyltransferase activity"
"815","GO:0004558",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"alpha-1,4-glucosidase activity"
"816","GO:0004656",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"procollagen-proline 4-dioxygenase activity"
"817","GO:0004677",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"DNA-dependent protein kinase activity"
"818","GO:0004939",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"beta-adrenergic receptor activity"
"819","GO:0005345",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"purine nucleobase transmembrane transporter activity"
"820","GO:0008330",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"protein tyrosine/threonine phosphatase activity"
"821","GO:0008474",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"palmitoyl-(protein) hydrolase activity"
"822","GO:0008532",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity"
"823","GO:0008821",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"crossover junction endodeoxyribonuclease activity"
"824","GO:0008865",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"fructokinase activity"
"825","GO:0008948",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"oxaloacetate decarboxylase activity"
"826","GO:0015184",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"L-cystine transmembrane transporter activity"
"827","GO:0015186",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"L-glutamine transmembrane transporter activity"
"828","GO:0015562",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"efflux transmembrane transporter activity"
"829","GO:0016151",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"nickel cation binding"
"830","GO:0016453",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"C-acetyltransferase activity"
"831","GO:0016635",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor"
"832","GO:0017040",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"ceramidase activity"
"833","GO:0017151",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"DEAD/H-box RNA helicase binding"
"834","GO:0017162",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"aryl hydrocarbon receptor binding"
"835","GO:0018812",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"3-hydroxyacyl-CoA dehydratase activity"
"836","GO:0019136",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"deoxynucleoside kinase activity"
"837","GO:0019158",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"mannokinase activity"
"838","GO:0030023",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"extracellular matrix constituent conferring elasticity"
"839","GO:0030160",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"GKAP/Homer scaffold activity"
"840","GO:0030621",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"U4 snRNA binding"
"841","GO:0031705",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"bombesin receptor binding"
"842","GO:0031727",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"CCR2 chemokine receptor binding"
"843","GO:0031852",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"mu-type opioid receptor binding"
"844","GO:0032051",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"clathrin light chain binding"
"845","GO:0032356",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"oxidized DNA binding"
"846","GO:0032357",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"oxidized purine DNA binding"
"847","GO:0034597",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity"
"848","GO:0034617",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"tetrahydrobiopterin binding"
"849","GO:0035613",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"RNA stem-loop binding"
"850","GO:0036435",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"K48-linked polyubiquitin binding"
"851","GO:0042296",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"ISG15 transferase activity"
"852","GO:0042731",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"PH domain binding"
"853","GO:0043008",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"ATP-dependent protein binding"
"854","GO:0043125",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"ErbB-3 class receptor binding"
"855","GO:0043140",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"ATP-dependent 3'-5' DNA helicase activity"
"856","GO:0043141",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"ATP-dependent 5'-3' DNA helicase activity"
"857","GO:0043515",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"kinetochore binding"
"858","GO:0045134",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"uridine-diphosphatase activity"
"859","GO:0045505",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"dynein intermediate chain binding"
"860","GO:0046976",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"histone methyltransferase activity (H3-K27 specific)"
"861","GO:0047499",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"calcium-independent phospholipase A2 activity"
"862","GO:0048039",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"ubiquinone binding"
"863","GO:0051380",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"norepinephrine binding"
"864","GO:0051430",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"corticotropin-releasing hormone receptor 1 binding"
"865","GO:0051731",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"polynucleotide 5'-hydroxyl-kinase activity"
"866","GO:0061505",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"DNA topoisomerase II activity"
"867","GO:0070568",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"guanylyltransferase activity"
"868","GO:0097100",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"supercoiled DNA binding"
"869","GO:0098519",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"nucleotide phosphatase activity, acting on free nucleotides"
"870","GO:0098599",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"palmitoyl hydrolase activity"
"871","GO:1990239",0.224482410964836,5.08478260869565,0.24628961091055,1,4,"steroid hormone binding"
"872","GO:0061733",0.226124532832466,1.59081604803493,3.26333734456478,5,53,"peptide-lysine-N-acetyltransferase activity"
"873","GO:0042393",0.226680128033476,1.31041961338991,9.35900521460088,12,152,"histone binding"
"874","GO:0001618",0.229840381627948,1.90808823529412,1.66245487364621,3,27,"virus receptor activity"
"875","GO:0008536",0.229840381627948,1.90808823529412,1.66245487364621,3,27,"Ran GTPase binding"
"876","GO:0061631",0.229840381627948,1.90808823529412,1.66245487364621,3,27,"ubiquitin conjugating enzyme activity"
"877","GO:0034062",0.230586093218297,1.69647400945111,2.4628961091055,4,40,"RNA polymerase activity"
"878","GO:0004659",0.235093233644179,2.34770235205491,0.923586040914561,2,15,"prenyltransferase activity"
"879","GO:0004953",0.235093233644179,2.34770235205491,0.923586040914561,2,15,"icosanoid receptor activity"
"880","GO:0015923",0.235093233644179,2.34770235205491,0.923586040914561,2,15,"mannosidase activity"
"881","GO:0019956",0.235093233644179,2.34770235205491,0.923586040914561,2,15,"chemokine binding"
"882","GO:0030296",0.235093233644179,2.34770235205491,0.923586040914561,2,15,"protein tyrosine kinase activator activity"
"883","GO:0042162",0.235093233644179,2.34770235205491,0.923586040914561,2,15,"telomeric DNA binding"
"884","GO:0060589",0.235963914605445,1.20798245614035,17.6712795828319,21,287,"nucleoside-triphosphatase regulator activity"
"885","GO:0003725",0.237649093287998,1.55823901613047,3.32490974729242,5,54,"double-stranded RNA binding"
"886","GO:0008757",0.240788543327317,1.32887891948647,7.69655034095467,10,125,"S-adenosylmethionine-dependent methyltransferase activity"
"887","GO:0051018",0.244122493345344,1.65050546729936,2.52446851183313,4,41,"protein kinase A binding"
"888","GO:0015036",0.24658068300467,1.8316339869281,1.72402727637385,3,28,"disulfide oxidoreductase activity"
"889","GO:0042974",0.24658068300467,1.8316339869281,1.72402727637385,3,28,"retinoic acid receptor binding"
"890","GO:0061650",0.24658068300467,1.8316339869281,1.72402727637385,3,28,"ubiquitin-like protein conjugating enzyme activity"
"891","GO:0019783",0.249404214363625,1.40687262466889,5.1105094263939,7,83,"ubiquitin-like protein-specific protease activity"
"892","GO:0035091",0.249922836013652,1.25162962533124,11.3908945046129,14,185,"phosphatidylinositol binding"
"893","GO:0000149",0.252277379702709,1.3350153295861,6.89610910549539,9,112,"SNARE binding"
"894","GO:0005544",0.257829732477182,1.60695632210297,2.58604091456077,4,42,"calcium-dependent phospholipid binding"
"895","GO:0001965",0.258463915980451,2.1798538784393,0.985158443642198,2,16,"G-protein alpha-subunit binding"
"896","GO:0010485",0.258463915980451,2.1798538784393,0.985158443642198,2,16,"H4 histone acetyltransferase activity"
"897","GO:0016646",0.258463915980451,2.1798538784393,0.985158443642198,2,16,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
"898","GO:0016894",0.258463915980451,2.1798538784393,0.985158443642198,2,16,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"
"899","GO:0050431",0.258463915980451,2.1798538784393,0.985158443642198,2,16,"transforming growth factor beta binding"
"900","GO:0043394",0.263500212297619,1.76106083459025,1.78559967910148,3,29,"proteoglycan binding"
"901","GO:0003774",0.263672458990366,1.29481478725186,7.88126754913759,10,128,"motor activity"
"902","GO:0004521",0.271683864171038,1.56564046640383,2.64761331728841,4,43,"endoribonuclease activity"
"903","GO:0015459",0.271683864171038,1.56564046640383,2.64761331728841,4,43,"potassium channel regulator activity"
"904","GO:0003847",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"1-alkyl-2-acetylglycerophosphocholine esterase activity"
"905","GO:0003854",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"3-beta-hydroxy-delta5-steroid dehydrogenase activity"
"906","GO:0004046",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"aminoacylase activity"
"907","GO:0004340",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"glucokinase activity"
"908","GO:0004396",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"hexokinase activity"
"909","GO:0004758",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"serine C-palmitoyltransferase activity"
"910","GO:0004771",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"sterol esterase activity"
"911","GO:0004904",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"interferon receptor activity"
"912","GO:0005004",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"GPI-linked ephrin receptor activity"
"913","GO:0005131",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"growth hormone receptor binding"
"914","GO:0005134",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"interleukin-2 receptor binding"
"915","GO:0008174",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"mRNA methyltransferase activity"
"916","GO:0008432",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"JUN kinase binding"
"917","GO:0015038",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"glutathione disulfide oxidoreductase activity"
"918","GO:0015180",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"L-alanine transmembrane transporter activity"
"919","GO:0015183",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"L-aspartate transmembrane transporter activity"
"920","GO:0015193",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"L-proline transmembrane transporter activity"
"921","GO:0016423",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"tRNA (guanine) methyltransferase activity"
"922","GO:0016454",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"C-palmitoyltransferase activity"
"923","GO:0016714",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"
"924","GO:0016886",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"ligase activity, forming phosphoric ester bonds"
"925","GO:0019238",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"cyclohydrolase activity"
"926","GO:0022858",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"alanine transmembrane transporter activity"
"927","GO:0030284",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"estrogen receptor activity"
"928","GO:0030618",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity"
"929","GO:0030911",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"TPR domain binding"
"930","GO:0031698",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"beta-2 adrenergic receptor binding"
"931","GO:0031730",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"CCR5 chemokine receptor binding"
"932","GO:0032050",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"clathrin heavy chain binding"
"933","GO:0034416",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"bisphosphoglycerate phosphatase activity"
"934","GO:0034594",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"phosphatidylinositol trisphosphate phosphatase activity"
"935","GO:0034618",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"arginine binding"
"936","GO:0035033",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"histone deacetylase regulator activity"
"937","GO:0039706",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"co-receptor binding"
"938","GO:0045322",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"unmethylated CpG binding"
"939","GO:0046923",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"ER retention sequence binding"
"940","GO:0046934",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"
"941","GO:0047631",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"ADP-ribose diphosphatase activity"
"942","GO:0050544",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"arachidonic acid binding"
"943","GO:0050815",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"phosphoserine binding"
"944","GO:0051575",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"5'-deoxyribose-5-phosphate lyase activity"
"945","GO:0052813",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"phosphatidylinositol bisphosphate kinase activity"
"946","GO:0061133",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"endopeptidase activator activity"
"947","GO:0070034",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"telomeric RNA binding"
"948","GO:1990247",0.272245664910361,3.8133152173913,0.307862013638187,1,5,"N6-methyladenosine-containing RNA binding"
"949","GO:0044325",0.273612276578305,1.32815848373732,6.15724027276374,8,100,"ion channel binding"
"950","GO:0001227",0.274459337279721,1.24739004512696,9.79001203369434,12,159,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding"
"951","GO:0008233",0.275137676128994,1.12386204481793,33.3106698756518,37,541,"peptidase activity"
"952","GO:0016810",0.277036319113321,1.29695258192651,7.0808263136783,9,115,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
"953","GO:0016651",0.278234479120755,1.35315624740326,5.29522663457681,7,86,"oxidoreductase activity, acting on NAD(P)H"
"954","GO:0015932",0.280555573656898,1.6957153231663,1.84717208182912,3,30,"nucleobase-containing compound transmembrane transporter activity"
"955","GO:0043531",0.280555573656898,1.6957153231663,1.84717208182912,3,30,"ADP binding"
"956","GO:0005003",0.281859415264013,2.03438520130577,1.04673084636984,2,17,"ephrin receptor activity"
"957","GO:0008329",0.281859415264013,2.03438520130577,1.04673084636984,2,17,"signaling pattern recognition receptor activity"
"958","GO:0008574",0.281859415264013,2.03438520130577,1.04673084636984,2,17,"ATP-dependent microtubule motor activity, plus-end-directed"
"959","GO:0030371",0.281859415264013,2.03438520130577,1.04673084636984,2,17,"translation repressor activity"
"960","GO:0030742",0.281859415264013,2.03438520130577,1.04673084636984,2,17,"GTP-dependent protein binding"
"961","GO:0038187",0.281859415264013,2.03438520130577,1.04673084636984,2,17,"pattern recognition receptor activity"
"962","GO:0048038",0.281859415264013,2.03438520130577,1.04673084636984,2,17,"quinone binding"
"963","GO:0004843",0.28227675311529,1.38807749627422,4.43321299638989,6,72,"ubiquitin-specific protease activity"
"964","GO:0001078",0.2826020554805,1.31378299120235,6.21881267549138,8,101,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"
"965","GO:0004518",0.288696992584714,1.21862922623713,10.8367428800642,13,176,"nuclease activity"
"966","GO:0004536",0.297325666873143,1.41345220766618,3.63277176093061,5,59,"deoxyribonuclease activity"
"967","GO:0016814",0.297705436760043,1.63503734827264,1.90874448455676,3,31,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
"968","GO:0016831",0.297705436760043,1.63503734827264,1.90874448455676,3,31,"carboxy-lyase activity"
"969","GO:0019239",0.297705436760043,1.63503734827264,1.90874448455676,3,31,"deaminase activity"
"970","GO:0070888",0.297705436760043,1.63503734827264,1.90874448455676,3,31,"E-box binding"
"971","GO:0050840",0.299739370308077,1.48905497779078,2.77075812274368,4,45,"extracellular matrix binding"
"972","GO:0097110",0.299739370308077,1.48905497779078,2.77075812274368,4,45,"scaffold protein binding"
"973","GO:0001056",0.305188169807801,1.90710010881393,1.10830324909747,2,18,"RNA polymerase III activity"
"974","GO:0004029",0.305188169807801,1.90710010881393,1.10830324909747,2,18,"aldehyde dehydrogenase (NAD) activity"
"975","GO:0005527",0.305188169807801,1.90710010881393,1.10830324909747,2,18,"macrolide binding"
"976","GO:0005528",0.305188169807801,1.90710010881393,1.10830324909747,2,18,"FK506 binding"
"977","GO:0016881",0.305188169807801,1.90710010881393,1.10830324909747,2,18,"acid-amino acid ligase activity"
"978","GO:0035255",0.305188169807801,1.90710010881393,1.10830324909747,2,18,"ionotropic glutamate receptor binding"
"979","GO:0050750",0.305188169807801,1.90710010881393,1.10830324909747,2,18,"low-density lipoprotein particle receptor binding"
"980","GO:0051020",0.308055195553469,1.16068800201859,15.7009626955475,18,255,"GTPase binding"
"981","GO:0004003",0.314910606282918,1.57854406130268,1.9703168872844,3,32,"ATP-dependent DNA helicase activity"
"982","GO:0043021",0.314943259400868,1.32744119743407,4.6179302045728,6,75,"ribonucleoprotein complex binding"
"983","GO:0043177",0.316448624363984,1.18909757577356,11.0830324909747,13,180,"organic acid binding"
"984","GO:0003916",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"DNA topoisomerase activity"
"985","GO:0003958",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"NADPH-hemoprotein reductase activity"
"986","GO:0003997",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"acyl-CoA oxidase activity"
"987","GO:0004176",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"ATP-dependent peptidase activity"
"988","GO:0004185",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"serine-type carboxypeptidase activity"
"989","GO:0004630",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"phospholipase D activity"
"990","GO:0004645",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"phosphorylase activity"
"991","GO:0004704",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"NF-kappaB-inducing kinase activity"
"992","GO:0008526",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"phosphatidylinositol transporter activity"
"993","GO:0015205",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"nucleobase transmembrane transporter activity"
"994","GO:0015288",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"porin activity"
"995","GO:0016421",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"CoA carboxylase activity"
"996","GO:0016929",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"SUMO-specific protease activity"
"997","GO:0019957",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"C-C chemokine binding"
"998","GO:0030297",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"transmembrane receptor protein tyrosine kinase activator activity"
"999","GO:0031628",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"opioid receptor binding"
"1000","GO:0032027",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"myosin light chain binding"
"1001","GO:0032453",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"histone demethylase activity (H3-K4 specific)"
"1002","GO:0035473",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"lipase binding"
"1003","GO:0035612",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"AP-2 adaptor complex binding"
"1004","GO:0042608",0.317070231393177,3.0504347826087,0.369434416365824,1,6,"T cell receptor binding"
